victim_id,name,age,gender,occupation,education,income,district,police_station,phone,address
VI04371,Ria Basak,50,Male,Teacher,PUC,635837,Bidar,Bidar Rural,08856493094,"058, Prakash Chowk, Maheshtala-616186"
VI04372,Adweta Balan,38,Female,Electrician,Secondary,344523,Ballari,Ballari Rural,2998057252,"H.No. 97, Rastogi, Kamarhati-645815"
VI04373,Chanakya Pillai,46,Male,Unemployed,Graduate,371675,Bengaluru Rural,Bengaluru Rural Town,0262658494,"31/70, Varghese, Dewas-323487"
VI04374,Victor Nagi,51,Male,Police,Graduate,1021509,Bagalkot,Bagalkot East,+914664048986,"52/67, Sule Nagar, Chapra 857714"
VI04375,Fariq Balay,32,Female,Business,Primary,850083,Vijayapura,Vijayapura Rural,+915418377438,"H.No. 18, Walia Ganj, Udupi-507744"
VI04376,Harshil Varghese,48,Male,Police,Graduate,390220,Bengaluru Urban,Madiwala,+915985250055,"H.No. 60, Khanna Circle, Morena-505468"
VI04377,Yauvani Anne,46,Male,Mechanic,Post Graduate,1010672,Belagavi,Camp,0303376330,"63, Solanki, Bhubaneswar-235043"
VI04378,Thomas Dutt,45,Female,Mechanic,PUC,361497,Kalaburagi,Kalaburagi East,1655297354,"23/477, Mutti Marg, Patiala-274605"
VI04379,Bachittar Mangat,33,Female,Doctor,PUC,1047017,Chitradurga,Chitradurga Rural,03376197554,"78, Savant Path, Karimnagar 299045"
VI04380,Zansi Sengupta,39,Male,Police,Graduate,761991,Kodagu,Kodagu East,+916186204076,"321, Din Nagar, Kolhapur 706265"
VI04381,Yashica Dhaliwal,29,Female,Electrician,Graduate,946563,Bidar,Bidar Rural,04161117531,"02/070, Anne Marg, Mango-455627"
VI04382,Omya Shah,54,Female,Unemployed,Graduate,613681,Kodagu,Kodagu East,03847789018,"177, Dhingra Path, Amaravati 582697"
VI04383,Tristan Manne,23,Female,Police,Graduate,221317,Mysuru,Lashkar,05004030227,"H.No. 650, Krishna Road, Dehradun-340611"
VI04384,Falguni Vohra,28,Male,Police,Graduate,213192,Chikkaballapur,Chikkaballapur East,05267416659,"11, Korpal Ganj, Vellore 694598"
VI04385,Osha Chaudhari,61,Male,Doctor,PUC,279551,Bengaluru Rural,Bengaluru Rural Rural,06326488330,"H.No. 15, Luthra Nagar, Ahmedabad 988012"
VI04386,Sneha Kota,68,Male,Software Engineer,Primary,946874,Mysuru,Devaraja,01005659682,"47/314, Mitra Street, Bhimavaram-009276"
VI04387,Ekapad Mahal,58,Male,Business,Secondary,271539,Ramanagara,Ramanagara East,05622759124,"231, Mohan Path, Proddatur 482689"
VI04388,Balendra Mukhopadhyay,49,Female,Business,PUC,1027792,Mandya,Mandya Rural,7812762527,"H.No. 695, Venkatesh Zila, Dehradun 078180"
VI04389,Hardik Bora,23,Female,Police,Post Graduate,872614,Belagavi,Market,2083940228,"56/678, Dasgupta Ganj, Salem 448908"
VI04390,Ira Sridhar,32,Female,Farmer,Graduate,413622,Mysuru,Vijayanagar,03550360445,"41, Bora Chowk, Firozabad 082921"
VI04391,Damini Nagi,70,Male,Mechanic,Secondary,332639,Vijayanagara,Vijayanagara East,07684674205,"88/22, Dar Nagar, Jaipur 873154"
VI04392,Rehaan Divan,62,Female,Mechanic,Primary,554777,Dakshina Kannada,Kankanady,4089939409,"65, Mannan Street, Jodhpur 096933"
VI04393,Dominic Raja,52,Male,Software Engineer,Primary,601863,Bagalkot,Bagalkot East,2125393073,"536, Dhar Marg, Orai 503595"
VI04394,Dalbir Pall,35,Male,Mechanic,Secondary,824720,Chikkamagaluru,Chikkamagaluru Town,03530600410,"H.No. 95, Tella Nagar, Bhimavaram-021765"
VI04395,Azaan Ramesh,21,Female,Electrician,Post Graduate,671829,Gadag,Gadag East,09495402915,"470, Agate Street, Gopalpur-495476"
VI04396,Krishna Narain,27,Female,Unemployed,PUC,347333,Chitradurga,Chitradurga Rural,0539818557,"82/73, Kuruvilla Road, Tumkur 139871"
VI04397,Atharv Subramaniam,47,Female,Business,Primary,1179225,Raichur,Raichur Rural,01675226626,"64/34, Khalsa, Arrah-020854"
VI04398,Bimala Sama,33,Male,Doctor,Graduate,749889,Ramanagara,Ramanagara Rural,05138534396,"00/79, Tandon Zila, Raiganj 435290"
VI04399,Chanchal Parikh,26,Male,Business,Graduate,645466,Haveri,Haveri Rural,0786901635,"H.No. 93, Kumar Chowk, Tezpur-767425"
VI04400,Chavvi Bhattacharyya,51,Female,Driver,Post Graduate,511230,Ramanagara,Ramanagara Rural,01558582721,"17/560, Desai, Ujjain 010905"
VI04401,Dipta Balay,24,Female,Police,Secondary,234965,Kolar,Kolar Rural,02720074506,"H.No. 25, Muni, Bharatpur 986638"
VI04402,Charita Rao,40,Female,Labour,Secondary,941941,Kodagu,Kodagu Rural,1401270228,"62, Badal Marg, Bhavnagar-904022"
VI04403,Dalaja Chaudry,48,Male,Student,Primary,542682,Bengaluru Urban,Whitefield,5866432654,"H.No. 329, Bhatia Path, Sasaram-686730"
VI04404,Mason Parsa,24,Male,Police,Post Graduate,1125101,Dakshina Kannada,Kankanady,7630974273,"H.No. 342, Bassi Path, Bettiah 751220"
VI04405,Baljiwan Karpe,32,Female,Driver,PUC,368703,Dharwad,Dharwad Rural,+919240178453,"H.No. 39, Rastogi Street, Katihar 206512"
VI04406,Arunima Banerjee,65,Female,Teacher,Graduate,1041972,Koppal,Koppal Rural,+910973065102,"19, Bumb Nagar, Hospet-868693"
VI04407,Shaurya Chacko,29,Male,Teacher,Graduate,991197,Dakshina Kannada,Kankanady,+912101885427,"71/64, Chokshi Street, Yamunanagar-240026"
VI04408,Ayaan Ray,66,Male,Mechanic,Post Graduate,523248,Kalaburagi,Kalaburagi Rural,+914410121125,"72/50, Sant Street, Belgaum-492610"
VI04409,Tanveer Wable,41,Male,Electrician,Primary,669122,Belagavi,Tilakwadi,+915481350772,"82/49, Atwal Nagar, Vellore 217202"
VI04410,Shivani Dalal,60,Male,Police,Post Graduate,773005,Davanagere,Davanagere East,00787916964,"958, Yogi Street, Ratlam-792870"
VI04411,Yauvani Biswas,59,Female,Driver,PUC,164900,Dakshina Kannada,Barke,03479730578,"07/851, Sodhi Path, Kharagpur 283443"
VI04412,Amara Pradhan,40,Female,Teacher,PUC,241312,Mandya,Mandya Town,+912947698712,"703, Chatterjee Marg, Rourkela 782680"
VI04413,Chatura Ahuja,44,Female,Labour,Graduate,775196,Haveri,Haveri Rural,+916651977556,"H.No. 700, Dyal Ganj, Noida 380902"
VI04414,Charan Khosla,52,Male,Farmer,Secondary,1106588,Bengaluru Rural,Bengaluru Rural Town,5334807851,"H.No. 51, Loke Street, Hospet 279943"
VI04415,Lila Raman,49,Male,Student,PUC,750101,Gadag,Gadag Town,+912700828873,"459, Johal Path, Narasaraopet-861050"
VI04416,Xavier Deol,58,Male,Teacher,PUC,415914,Kodagu,Kodagu Town,03186012104,"12/24, Sarna Chowk, Phagwara-274135"
VI04417,Wishi Sant,52,Male,Mechanic,Primary,546358,Chitradurga,Chitradurga East,+919907356850,"30, Karan Street, Latur 923200"
VI04418,Keya Shanker,69,Male,Teacher,Primary,1171738,Vijayapura,Vijayapura Rural,09291584454,"065, Balan Ganj, Bilaspur-105890"
VI04419,Gayathri Puri,40,Female,Mechanic,Primary,699553,Gadag,Gadag East,9561403891,"H.No. 775, Kala, Siwan-720673"
VI04420,Gaurav Sankar,59,Male,Driver,Primary,764258,Bengaluru Rural,Bengaluru Rural Town,1684035327,"70/31, Mammen Road, Madurai-039289"
VI04421,Agastya Chandran,32,Male,Police,Secondary,643455,Mysuru,Devaraja,+911681331843,"H.No. 87, Badami Circle, Dibrugarh-576525"
VI04422,Aishani Mane,51,Female,Teacher,Post Graduate,167184,Yadgir,Yadgir Rural,02634224037,"H.No. 34, Manne Street, Navi Mumbai-932808"
VI04423,Vanya Dube,26,Female,Electrician,Primary,434085,Mysuru,Nazarbad,05253238588,"H.No. 607, Dixit Chowk, Rajahmundry-097886"
VI04424,Reva Wali,49,Male,Software Engineer,Graduate,859045,Vijayapura,Vijayapura Rural,1843316911,"H.No. 075, Mitter Path, Tezpur-557239"
VI04425,Isaac Kunda,18,Male,Police,Graduate,740944,Chamarajanagar,Chamarajanagar East,00200795288,"H.No. 15, Sahota Street, Tirupati-605114"
VI04426,Hemangini Bala,54,Female,Driver,Post Graduate,154176,Chikkamagaluru,Chikkamagaluru Rural,4274809440,"34/60, Borra Chowk, Bhusawal-702174"
VI04427,Gauri Balakrishnan,19,Male,Business,Post Graduate,243793,Mysuru,Vijayanagar,08133946353,"H.No. 569, Loke Marg, Sonipat 411751"
VI04428,Naksh Parmar,34,Male,Doctor,Post Graduate,965920,Uttara Kannada,Uttara Kannada Rural,05180731715,"H.No. 904, Contractor Marg, Ambala 587288"
VI04429,Tanvi Savant,65,Female,Driver,Secondary,664022,Dakshina Kannada,Kankanady,04187001806,"61, Balan Circle, Haldia 715561"
VI04430,Ekavir Radhakrishnan,34,Female,Business,Graduate,818961,Hassan,Hassan Rural,05742571726,"H.No. 89, Madan Marg, Khandwa 390764"
VI04431,Ranbir Agate,26,Male,Business,Secondary,957054,Kodagu,Kodagu Rural,01381567235,"92/512, Shah, Bulandshahr-217076"
VI04432,Vyanjana Khurana,29,Female,Driver,Primary,167090,Dakshina Kannada,Barke,+917666552088,"361, Mall Marg, Begusarai-599265"
VI04433,Ayushman Patla,52,Male,Police,Primary,178329,Davanagere,Davanagere East,+916232199034,"H.No. 91, Soni Road, Parbhani 406402"
VI04434,Qasim Sankar,33,Male,Driver,PUC,559190,Bagalkot,Bagalkot East,06603075048,"H.No. 31, Prabhu Nagar, Silchar 069141"
VI04435,Devansh Goyal,27,Female,Labour,Graduate,486074,Hassan,Hassan East,+919081253469,"07/13, Choudhry Marg, Shahjahanpur 872872"
VI04436,Harrison Pillay,59,Male,Driver,Secondary,171141,Tumakuru,Tumakuru East,07395778122,"582, Naik Path, Dibrugarh-348141"
VI04437,Liam Gade,21,Male,Mechanic,Post Graduate,506631,Hassan,Hassan Town,+913564424973,"H.No. 510, Lalla Zila, Tiruvottiyur-088925"
VI04438,Forum Bhasin,31,Female,Mechanic,Graduate,500926,Yadgir,Yadgir Town,03153603087,"33, Atwal Path, Anantapuram-965540"
VI04439,Arya Puri,35,Male,Software Engineer,Primary,274799,Bengaluru Rural,Bengaluru Rural Rural,03321701319,"05/08, Naidu Circle, Panchkula-567107"
VI04440,Henry Khatri,67,Male,Electrician,Secondary,499518,Hassan,Hassan Town,3451747939,"70, Barad Zila, Malegaon 276434"
VI04441,Raagini Keer,56,Female,Business,Post Graduate,1007524,Udupi,Udupi East,+913145522860,"74/96, Krishnan Street, Deoghar-400686"
VI04442,Fiyaz Vohra,52,Male,Teacher,Post Graduate,501260,Chamarajanagar,Chamarajanagar Rural,08634938958,"H.No. 78, Chadha Ganj, Panihati 791970"
VI04443,Ati Prashad,30,Female,Police,PUC,829067,Raichur,Raichur Rural,+912468797318,"25/11, Varkey, Amroha-304844"
VI04444,Azaan Sandal,23,Male,Doctor,Secondary,631717,Davanagere,Davanagere East,4565730578,"H.No. 27, Panchal Path, Shivpuri 726454"
VI04445,Samesh Sengupta,41,Female,Labour,Post Graduate,880727,Yadgir,Yadgir Town,08903724247,"H.No. 59, Sangha Ganj, Dhanbad-744187"
VI04446,Vaishnavi Merchant,50,Male,Teacher,Graduate,602035,Hassan,Hassan Town,+917702829689,"10/47, Sant Path, Malda 938199"
VI04447,Amruta Gole,70,Male,Mechanic,Primary,206087,Mandya,Mandya East,0033556322,"35/163, Menon Street, Davanagere 489134"
VI04448,Wakeeta Deshmukh,53,Female,Software Engineer,Secondary,188903,Davanagere,Davanagere Rural,04288946775,"H.No. 992, Lal Chowk, Kulti 873262"
VI04449,Vivaan Date,27,Female,Farmer,PUC,269745,Raichur,Raichur East,1342988038,"H.No. 861, Ghose Circle, Udupi-949390"
VI04450,Jasmit Gandhi,70,Female,Farmer,Graduate,1131501,Tumakuru,Tumakuru East,06903095018,"46/076, Varma Circle, Bulandshahr-846964"
VI04451,Ojas Contractor,58,Male,Police,Primary,542381,Kolar,Kolar Rural,02811168344,"30, Koshy Zila, Ratlam-565311"
VI04452,Dayita Mahajan,67,Male,Teacher,PUC,702094,Hassan,Hassan East,3350443863,"49, Dubey Street, Nadiad 510852"
VI04453,Advaith Hari,23,Male,Labour,Post Graduate,403733,Vijayanagara,Vijayanagara East,+919539682913,"98/794, Dass, Saharsa-743576"
VI04454,Shivani Nagarajan,28,Female,Software Engineer,Post Graduate,780931,Haveri,Haveri East,00451985138,"54, Nori Street, Panvel-381898"
VI04455,Pratyush Sood,48,Female,Doctor,PUC,240023,Kodagu,Kodagu East,01109551014,"588, Loke Nagar, Kharagpur 052434"
VI04456,Inaya Gole,54,Male,Mechanic,Secondary,984314,Udupi,Udupi Town,+913812581840,"08/76, Dalal Zila, Karawal Nagar 664891"
VI04457,Lekha Rastogi,52,Male,Electrician,Secondary,194892,Davanagere,Davanagere East,+911458149532,"338, Dhillon, Bettiah 654602"
VI04458,Ishwar Manne,53,Male,Software Engineer,Graduate,193333,Udupi,Udupi Town,02495774059,"03/512, Sehgal Road, Pune 831703"
VI04459,Christopher Bajaj,49,Female,Student,PUC,1086092,Belagavi,Market,2332390262,"07/321, Mallick Road, Unnao 476523"
VI04460,Orinder Kibe,27,Male,Software Engineer,PUC,933519,Dakshina Kannada,Kankanady,4892030667,"45/28, Ravel Path, Bokaro 001375"
VI04461,Tejas Agarwal,44,Male,Unemployed,Post Graduate,713158,Uttara Kannada,Uttara Kannada East,+916383862192,"H.No. 67, Dhar Path, Avadi-759399"
VI04462,Indira Pant,64,Male,Driver,Primary,861900,Gadag,Gadag East,8153318089,"074, Kannan, Faridabad 140756"
VI04463,Bhavini Sengupta,53,Male,Business,Secondary,947295,Raichur,Raichur East,06838945973,"H.No. 90, Nayak Nagar, Muzaffarpur 619652"
VI04464,Yuvraj Kala,35,Male,Teacher,Post Graduate,748617,Uttara Kannada,Uttara Kannada Town,+919110278657,"H.No. 09, Balasubramanian Marg, Ambala-603437"
VI04465,Vrinda Khare,61,Male,Driver,Secondary,873420,Tumakuru,Tumakuru Rural,08167179431,"H.No. 14, Modi Nagar, Kanpur-897643"
VI04466,Theodore Sarraf,62,Male,Mechanic,Graduate,441463,Bengaluru Rural,Bengaluru Rural East,+916762087268,"H.No. 124, Thakur Road, Rampur 170357"
VI04467,Gautami Saxena,35,Female,Driver,Post Graduate,904009,Chitradurga,Chitradurga East,+912078655501,"51, Acharya Nagar, Vellore-080661"
VI04468,Vamakshi Sathe,62,Female,Business,PUC,1154964,Tumakuru,Tumakuru Rural,05046889687,"36/583, Shah Path, Tezpur-810081"
VI04469,Victor Pant,47,Female,Student,Primary,595907,Haveri,Haveri Rural,09177339231,"H.No. 440, Khare Ganj, Mehsana-682383"
VI04470,Zaid Lad,26,Male,Doctor,Primary,269089,Dakshina Kannada,Barke,+914739268754,"96/61, Dey Chowk, Panihati 376090"
VI04471,Kevin Sen,62,Female,Student,PUC,1115117,Ballari,Ballari East,03028835043,"600, Sridhar Chowk, Bidar-679597"
VI04472,Akshay Ghosh,67,Male,Labour,Primary,703976,Chitradurga,Chitradurga East,04915772360,"25, Dar Nagar, Rajpur Sonarpur 160426"
VI04473,Bimala Hayer,20,Male,Business,Secondary,182317,Vijayapura,Vijayapura Town,+917237427424,"66, Kari Circle, Amroha-953142"
VI04474,Ekanta Nagy,48,Female,Electrician,Secondary,600465,Dakshina Kannada,Kankanady,+919831275193,"43/53, Char Circle, Rampur 871340"
VI04475,Kritika Krish,53,Male,Labour,Graduate,943030,Shivamogga,Shivamogga Rural,+911876355142,"H.No. 77, Talwar Path, Berhampur 378006"
VI04476,Zayyan Barman,41,Female,Software Engineer,Secondary,845967,Davanagere,Davanagere Rural,+918728272702,"80/91, Hegde, Farrukhabad 190425"
VI04477,Anthony Dayal,53,Female,Mechanic,Post Graduate,905162,Kalaburagi,Kalaburagi Rural,4182715564,"05/34, Hayer Road, Ujjain-120125"
VI04478,Wahab Walla,45,Female,Teacher,Post Graduate,1150243,Bagalkot,Bagalkot East,+910785290565,"H.No. 06, Pandit Path, Anand 336313"
VI04479,Nidra Nayar,60,Female,Teacher,Post Graduate,1141900,Kalaburagi,Kalaburagi Town,1949336592,"18, Morar Path, Hajipur 455056"
VI04480,Zayan Kunda,20,Male,Driver,Secondary,870171,Bengaluru Rural,Bengaluru Rural Town,1362577337,"18/319, Sarkar Street, Guna 833567"
VI04481,Farhan Sarna,43,Female,Software Engineer,Secondary,650524,Davanagere,Davanagere Rural,+912901753083,"052, Bajwa Chowk, Vadodara 016347"
VI04482,Daniel Prabhakar,57,Female,Business,Post Graduate,706804,Chitradurga,Chitradurga Rural,+911551822529,"542, Handa Chowk, Naihati-765731"
VI04483,Lajita Doshi,50,Female,Teacher,Graduate,162694,Mandya,Mandya East,+916725172641,"577, Desai Zila, Meerut 950967"
VI04484,Farhan Handa,62,Female,Software Engineer,Primary,839838,Chitradurga,Chitradurga Town,+913553543171,"H.No. 72, Sandal Road, Madurai 180548"
VI04485,Hemang Kala,31,Male,Electrician,Primary,1046321,Mysuru,Devaraja,+915075731300,"03/973, Ahuja Road, Dehradun 593749"
VI04486,Udant Sood,59,Male,Farmer,Post Graduate,369043,Koppal,Koppal Rural,+917852210234,"H.No. 19, Pathak Nagar, Hyderabad-866047"
VI04487,Warinder Ratta,59,Male,Student,Post Graduate,1074580,Kolar,Kolar Rural,02974882169,"H.No. 880, Bera, Junagadh 799953"
VI04488,Samesh Majumdar,59,Female,Software Engineer,Post Graduate,735963,Uttara Kannada,Uttara Kannada Rural,05850420406,"07, Dugar Zila, Jamalpur-370360"
VI04489,Aachal Malhotra,54,Male,Police,Secondary,666215,Bidar,Bidar Town,03566338560,"692, Chauhan Ganj, Muzaffarpur-080205"
VI04490,Barkha Parmer,27,Female,Farmer,Post Graduate,1115244,Vijayapura,Vijayapura East,6456156707,"07/862, Shetty Street, Hubli–Dharwad 555270"
VI04491,Ridhi Soni,64,Male,Farmer,Post Graduate,162181,Uttara Kannada,Uttara Kannada Rural,9926233549,"00, Bava Street, Pondicherry-678183"
VI04492,Samuel Ramesh,63,Female,Electrician,Graduate,767636,Uttara Kannada,Uttara Kannada Town,9780108344,"76, Koshy Path, Giridih-477994"
VI04493,Pooja Bobal,42,Male,Teacher,Post Graduate,155296,Yadgir,Yadgir Town,05346249710,"59/794, Ghose Street, Jaipur-576656"
VI04494,Gopal Bail,51,Female,Doctor,Secondary,1069578,Uttara Kannada,Uttara Kannada East,9325354730,"167, Wable Ganj, Karawal Nagar 104431"
VI04495,Fitan Dey,32,Female,Doctor,PUC,1136351,Bengaluru Rural,Bengaluru Rural Rural,08057118543,"64/64, Wali Ganj, Ulhasnagar-820264"
VI04496,Ryan Babu,31,Female,Electrician,Graduate,595088,Chikkamagaluru,Chikkamagaluru East,0477329056,"H.No. 75, Bhat Road, Belgaum 474762"
VI04497,Pranav Dutt,44,Male,Mechanic,Primary,1157711,Raichur,Raichur East,7818301169,"05, Merchant Path, Malda 710038"
VI04498,Wahab Sahni,42,Female,Unemployed,PUC,266944,Tumakuru,Tumakuru Rural,4670864123,"H.No. 24, Shanker Ganj, Khandwa 009440"
VI04499,Charita Lal,30,Male,Doctor,Graduate,817035,Kodagu,Kodagu Rural,+910168830585,"H.No. 415, Mand, Mira-Bhayandar 990437"
VI04500,Pushti Kapoor,22,Female,Doctor,Primary,208086,Bidar,Bidar East,+915152442643,"11/45, Kala Road, Kishanganj 612998"
VI04501,Rajata Panchal,30,Male,Business,Graduate,191602,Uttara Kannada,Uttara Kannada Rural,6581650145,"96/232, Sami Zila, Adoni 936768"
VI04502,Girindra Hayre,62,Female,Teacher,Primary,443478,Davanagere,Davanagere Rural,1250864382,"643, Sami Path, Bhopal 796244"
VI04503,Bishakha Tak,69,Female,Software Engineer,Post Graduate,920393,Vijayanagara,Vijayanagara East,07545319687,"28/64, Atwal Ganj, Gurgaon-293425"
VI04504,Rudra Reddy,45,Female,Software Engineer,Post Graduate,347283,Kodagu,Kodagu Rural,05212410100,"653, Sur Nagar, Nandyal-161027"
VI04505,Ronith Shankar,44,Male,Student,Primary,1190182,Mandya,Mandya Town,3537128009,"79, Nayak Street, Ambarnath-509103"
VI04506,Aayush Thaman,46,Male,Farmer,Post Graduate,657027,Kalaburagi,Kalaburagi Town,+915951618323,"H.No. 00, Date Ganj, Delhi 237240"
VI04507,Bahadurjit Suri,37,Male,Business,Secondary,698743,Davanagere,Davanagere East,06475428398,"H.No. 022, Garg Road, Tinsukia-927857"
VI04508,Gunbir Aurora,63,Male,Student,Secondary,925485,Dakshina Kannada,Kankanady,7184610994,"422, Nath Path, Bettiah 251422"
VI04509,Ati Sidhu,21,Male,Teacher,PUC,819525,Raichur,Raichur East,4526147568,"968, Nair Nagar, Haldia-848386"
VI04510,Bakhshi Wason,22,Male,Mechanic,Secondary,1125657,Udupi,Udupi Rural,+916318059564,"57/34, Batra Road, Surat-097180"
VI04511,Qadim Nath,39,Male,Teacher,Post Graduate,413318,Chikkamagaluru,Chikkamagaluru Town,0966844978,"14/04, Wali Path, Coimbatore-269352"
VI04512,Ishwar Bir,30,Male,Electrician,Primary,472664,Kalaburagi,Kalaburagi Rural,5530561745,"H.No. 27, Lall Marg, Eluru 959083"
VI04513,Lucky Seth,47,Female,Police,Primary,422024,Chamarajanagar,Chamarajanagar Town,9111969753,"039, Vohra Street, Karawal Nagar 157693"
VI04514,Wriddhish Chahal,22,Male,Mechanic,Primary,1166270,Kalaburagi,Kalaburagi East,+911703557820,"40/559, Kant Road, Vijayanagaram 495507"
VI04515,Viraj Cheema,36,Female,Student,Secondary,736856,Dharwad,Dharwad Town,3365418288,"08, Radhakrishnan Street, Visakhapatnam 061987"
VI04516,Adya Edwin,18,Male,Police,Graduate,586333,Mysuru,Devaraja,01615572811,"H.No. 80, Verma Chowk, Chapra-808246"
VI04517,Frederick Hayer,41,Female,Teacher,Primary,996119,Chikkaballapur,Chikkaballapur East,1851321767,"078, Mahal Path, Warangal-738940"
VI04518,Qushi Gara,55,Female,Driver,Secondary,843683,Mandya,Mandya Town,9695382078,"28/88, Bassi, Kochi 336253"
VI04519,Brijesh Borah,41,Male,Teacher,Secondary,886108,Bengaluru Urban,Cubbon Park,+917488034903,"70, Desai Path, Dehradun-872585"
VI04520,Amruta Dhaliwal,48,Male,Police,Secondary,949700,Uttara Kannada,Uttara Kannada Town,5250237642,"34/134, Bawa Zila, Gandhidham 894283"
VI04521,Urmi Parikh,41,Male,Teacher,PUC,912658,Vijayanagara,Vijayanagara East,+916470917779,"97, Kannan Path, Madurai 136132"
VI04522,Faras Balasubramanian,21,Male,Unemployed,Secondary,850032,Bidar,Bidar Rural,2402907380,"H.No. 103, Bawa Street, Surendranagar Dudhrej-469044"
VI04523,Azad Nigam,48,Male,Business,PUC,224514,Chitradurga,Chitradurga East,2731751607,"94/969, Bora Marg, Mathura-223731"
VI04524,Tanmayi Ratta,64,Female,Student,Primary,1000618,Vijayapura,Vijayapura Rural,03766103463,"13, Arya Path, Panchkula 533917"
VI04525,Simon Sachdeva,25,Male,Doctor,Primary,158950,Vijayapura,Vijayapura Town,+916781766471,"H.No. 499, Choudhry Ganj, Kavali 812929"
VI04526,Vivaan Borde,59,Male,Electrician,PUC,496303,Chikkamagaluru,Chikkamagaluru Rural,+910926547902,"78/234, Saini Chowk, Ahmedabad-123357"
VI04527,Qasim Kalita,21,Female,Driver,PUC,1028350,Chamarajanagar,Chamarajanagar Rural,+912635748976,"85/96, Behl Ganj, Gandhinagar 277684"
VI04528,Veer Dube,32,Male,Software Engineer,PUC,900172,Kodagu,Kodagu East,00255266110,"30/637, Kapur Nagar, Mirzapur 660646"
VI04529,Ayaan Khurana,50,Female,Doctor,Post Graduate,282763,Dharwad,Dharwad Town,05103689916,"H.No. 292, Jha Path, Arrah-361090"
VI04530,Anthony Anne,53,Female,Student,Post Graduate,1070146,Kalaburagi,Kalaburagi Town,+911869549561,"895, Patil Zila, Ludhiana 903463"
