criminal_id,name,age,gender,occupation,gang,previous_cases,risk_score,phone,district,police_station
CR02460,Nihal Varughese,27,Male,Business,South Syndicate,9,100,08192147498,Kodagu,Kodagu East
CR02461,Sanya Mody,52,Male,Software Engineer,South Syndicate,11,100,00429371784,Tumakuru,Tumakuru East
CR02462,Pranit Buch,64,Female,Unemployed,Highway Gang,8,100,06172758045,Bengaluru Rural,Bengaluru Rural Rural
CR02463,Pratyush Sampath,36,Male,Driver,South Syndicate,7,100,06988979887,Tumakuru,Tumakuru Rural
CR02464,Ganga Memon,57,Male,Business,East Crew,8,100,05847413401,Kolar,Kolar Rural
CR02465,Tanay Sagar,29,Female,Farmer,None,14,100,+915962751934,Bidar,Bidar East
CR02466,Zaid Varty,56,Female,Labour,East Crew,1,63,0124844793,Chikkaballapur,Chikkaballapur East
CR02467,Ikshita Ray,38,Male,Doctor,South Syndicate,3,71,+911568622307,Haveri,Haveri East
CR02468,Omya Nayak,24,Male,Software Engineer,South Syndicate,4,84,4805316022,Bagalkot,Bagalkot East
CR02469,Chandani Khurana,20,Male,Teacher,Cyber Ring,1,63,+910372718624,Chamarajanagar,Chamarajanagar Town
CR02470,Tanmayi Pandey,54,Female,Software Engineer,Cyber Ring,14,100,03112138078,Kalaburagi,Kalaburagi East
CR02471,Vinaya Zacharia,33,Female,Driver,Cyber Ring,11,100,+916615459858,Davanagere,Davanagere Town
CR02472,Krisha Kata,33,Female,Police,None,6,70,06541802882,Chikkamagaluru,Chikkamagaluru Rural
CR02473,Liam Borra,40,Male,Student,None,10,100,+918866905946,Hassan,Hassan Town
CR02474,Parth Yadav,28,Female,Police,South Syndicate,0,40,2847052031,Mandya,Mandya East
CR02475,Oliver Zachariah,35,Male,Driver,East Crew,2,62,7123203668,Chamarajanagar,Chamarajanagar Rural
CR02476,Chaaya Date,23,Male,Police,Cyber Ring,0,55,07862685272,Gadag,Gadag Rural
CR02477,Kritika Balakrishnan,27,Female,Driver,Cyber Ring,2,60,3208778347,Yadgir,Yadgir Town
CR02478,Abhimanyu Ray,25,Female,Mechanic,None,4,66,+918334557356,Chamarajanagar,Chamarajanagar Town
CR02479,Reyansh Dayal,65,Male,Farmer,None,4,55,07004535859,Bengaluru Rural,Bengaluru Rural East
CR02480,Tejas Bhat,29,Male,Farmer,Highway Gang,12,100,+917322857042,Bengaluru Rural,Bengaluru Rural Town
CR02481,Benjamin Dua,60,Female,Student,South Syndicate,14,100,05546893977,Ramanagara,Ramanagara Rural
CR02482,Chaaya Chawla,30,Female,Mechanic,None,6,78,+916788159646,Chitradurga,Chitradurga East
CR02483,Viraj Wable,29,Female,Police,Cyber Ring,6,97,05690448467,Bagalkot,Bagalkot East
CR02484,Sarthak Grover,29,Male,Farmer,South Syndicate,3,73,2912489558,Shivamogga,Shivamogga Rural
CR02485,Raksha Balakrishnan,58,Male,Software Engineer,Cyber Ring,0,40,+916239459942,Mysuru,Devaraja
CR02486,Anvi Balay,42,Male,Driver,South Syndicate,10,100,06089530120,Bengaluru Urban,Jayanagar
CR02487,Yash Vaidya,22,Male,Student,East Crew,11,100,+911387162833,Ramanagara,Ramanagara Rural
CR02488,Panini Bera,24,Male,Electrician,Cyber Ring,4,75,08108015337,Haveri,Haveri Town
CR02489,Rudra Nanda,40,Female,Labour,East Crew,4,83,07027728715,Chamarajanagar,Chamarajanagar Rural
CR02490,Jasmit Sankar,31,Male,Teacher,East Crew,12,100,9579457595,Shivamogga,Shivamogga Town
CR02491,Jhalak Bal,21,Female,Farmer,None,4,63,05362917148,Bengaluru Urban,Whitefield
CR02492,Bhavini Borde,49,Female,Driver,Highway Gang,5,85,3952525207,Chikkaballapur,Chikkaballapur East
CR02493,Falan Ramesh,23,Female,Mechanic,Highway Gang,1,48,5119214574,Ramanagara,Ramanagara East
CR02494,Ekaja Dixit,36,Male,Software Engineer,South Syndicate,13,100,+913027694730,Bengaluru Urban,Electronic City
CR02495,Charita Bhandari,58,Male,Student,South Syndicate,8,100,+915321244029,Udupi,Udupi East
CR02496,Rajata Kaur,19,Female,Mechanic,South Syndicate,1,63,00941218052,Ballari,Ballari Town
CR02497,Vanya Nadig,57,Male,Software Engineer,East Crew,14,100,9004794123,Gadag,Gadag Rural
CR02498,Ekta Mittal,29,Male,Teacher,East Crew,11,100,00189113434,Chitradurga,Chitradurga Rural
CR02499,Urvashi Biswas,47,Female,Driver,South Syndicate,3,67,+913996276861,Udupi,Udupi Rural
CR02500,Wakeeta Khare,50,Male,Driver,Cyber Ring,1,54,02112029138,Ballari,Ballari Town
CR02501,Udarsh Baral,24,Female,Mechanic,Highway Gang,0,48,+914948029890,Kodagu,Kodagu Town
CR02502,Ladli Sachar,51,Male,Labour,Highway Gang,2,56,05231919908,Bidar,Bidar Rural
CR02503,Ekaraj Kalla,27,Male,Unemployed,East Crew,3,67,+915683172366,Hassan,Hassan Town
CR02504,Chatura Mital,30,Male,Mechanic,None,10,100,1710389191,Hassan,Hassan Town
CR02505,Bina Banik,63,Male,Software Engineer,South Syndicate,3,66,00133203449,Ballari,Ballari Rural
CR02506,Qushi Bala,35,Female,Teacher,East Crew,1,54,01487650775,Davanagere,Davanagere East
CR02507,Ishita Sharaf,30,Male,Driver,South Syndicate,12,100,+913163160378,Bengaluru Rural,Bengaluru Rural East
CR02508,Girik Bhakta,61,Female,Electrician,East Crew,5,93,07039963066,Kodagu,Kodagu East
CR02509,Arin Arya,19,Male,Farmer,Cyber Ring,13,100,09946966932,Chikkamagaluru,Chikkamagaluru Rural
CR02510,Tejas Shenoy,56,Female,Business,South Syndicate,10,100,+910715800971,Mysuru,Vijayanagar
CR02511,Chanakya Salvi,45,Male,Farmer,Highway Gang,8,100,+913234306587,Vijayapura,Vijayapura Rural
CR02512,Bhavika Vora,62,Female,Driver,Cyber Ring,2,57,3923759097,Chikkaballapur,Chikkaballapur Town
CR02513,Lucky Vohra,45,Male,Teacher,East Crew,1,58,08258545513,Dharwad,Dharwad Rural
CR02514,Osha Bajwa,21,Female,Doctor,None,0,35,+914823678838,Tumakuru,Tumakuru Town
CR02515,Rohan Randhawa,20,Male,Unemployed,None,14,100,3238004364,Vijayanagara,Vijayanagara Rural
CR02516,Januja Venkataraman,22,Female,Doctor,Cyber Ring,7,96,06648674163,Shivamogga,Shivamogga East
CR02517,Gaurang De,38,Male,Driver,South Syndicate,10,100,+916317552977,Mysuru,Nazarbad
CR02518,Baljiwan Dara,56,Female,Mechanic,Cyber Ring,1,63,05840811441,Chitradurga,Chitradurga East
CR02519,Reva Gokhale,55,Female,Police,None,7,79,1436116861,Chamarajanagar,Chamarajanagar Rural
CR02520,Damyanti Raju,65,Female,Farmer,Highway Gang,13,100,+913611892605,Koppal,Koppal East
CR02521,Harinakshi Madan,49,Female,Driver,None,12,100,05426836843,Bengaluru Urban,Indiranagar
CR02522,Siya Chakraborty,32,Male,Software Engineer,Cyber Ring,15,100,00344545956,Chikkamagaluru,Chikkamagaluru Town
CR02523,Ayush Andra,50,Female,Doctor,South Syndicate,5,83,+910119622723,Ramanagara,Ramanagara East
CR02524,Urishilla Loke,34,Male,Mechanic,None,14,100,2173683850,Belagavi,Market
CR02525,Shravya Bail,50,Female,Labour,South Syndicate,0,45,3409916508,Hassan,Hassan Town
CR02526,Ekaraj Gulati,28,Male,Police,None,3,52,04034848437,Gadag,Gadag Town
CR02527,Bahadurjit Aurora,33,Female,Police,Cyber Ring,3,78,6279595142,Yadgir,Yadgir Town
CR02528,Aadhya Mane,19,Female,Police,None,4,52,6695421756,Belagavi,Tilakwadi
CR02529,Vaishnavi Oza,34,Female,Labour,Cyber Ring,2,60,+918001617344,Vijayanagara,Vijayanagara Rural
CR02530,Bhavani Nagar,51,Male,Doctor,None,5,74,2351638326,Hassan,Hassan Rural
CR02531,Yoshita Sur,52,Male,Driver,Highway Gang,11,100,1001707812,Vijayanagara,Vijayanagara Town
CR02532,Geetika Sen,48,Female,Electrician,Cyber Ring,8,100,01304948414,Ballari,Ballari Rural
CR02533,Yatan Munshi,23,Female,Doctor,South Syndicate,5,92,5283372875,Dharwad,Dharwad East
CR02534,Vyanjana Dash,50,Female,Police,None,2,44,3026564771,Vijayanagara,Vijayanagara Town
CR02535,Harita Vasa,53,Male,Electrician,Cyber Ring,5,92,2187089410,Mysuru,Devaraja
CR02536,Jai D’Alia,55,Female,Student,None,15,100,01146446119,Chikkamagaluru,Chikkamagaluru Town
CR02537,Darpan Shankar,45,Male,Software Engineer,None,8,97,04247388523,Tumakuru,Tumakuru East
CR02538,Vasudha Master,59,Male,Business,Highway Gang,1,63,7700788125,Vijayapura,Vijayapura East
CR02539,Orinder Natt,39,Female,Software Engineer,Cyber Ring,9,100,+912180822679,Kodagu,Kodagu Town
CR02540,Nilima Ravi,60,Female,Business,Cyber Ring,14,100,00286538395,Tumakuru,Tumakuru East
CR02541,Dev Rout,62,Female,Doctor,Cyber Ring,1,60,06821003709,Vijayanagara,Vijayanagara Rural
CR02542,Sanya Batra,34,Female,Driver,Cyber Ring,12,100,+917808866932,Chikkaballapur,Chikkaballapur East
CR02543,Wishi Banerjee,22,Female,Driver,Cyber Ring,14,100,8348492674,Chitradurga,Chitradurga Town
CR02544,Nimrat Goda,28,Female,Doctor,None,10,100,6507445657,Dharwad,Dharwad Town
CR02545,Prisha Sinha,26,Male,Labour,East Crew,13,100,05419828179,Kodagu,Kodagu East
CR02546,Wishi Sood,62,Male,Doctor,Cyber Ring,8,100,5003452202,Dharwad,Dharwad East
CR02547,Praneel Ranganathan,48,Male,Labour,South Syndicate,13,100,3032645257,Chikkamagaluru,Chikkamagaluru Rural
CR02548,Wyatt Anne,22,Male,Teacher,Highway Gang,2,58,0740635168,Bagalkot,Bagalkot East
CR02549,Manan Dixit,33,Female,Police,None,6,73,07675125837,Kolar,Kolar East
CR02550,David Parmar,31,Female,Unemployed,Highway Gang,6,100,+916693327633,Bengaluru Rural,Bengaluru Rural Town
CR02551,Kai Doctor,20,Female,Software Engineer,East Crew,0,43,5628372372,Bidar,Bidar Town
CR02552,Geetika Johal,19,Male,Software Engineer,East Crew,12,100,+910337008942,Shivamogga,Shivamogga East
CR02553,Zayan Bandi,25,Male,Mechanic,Highway Gang,9,100,+917043333188,Bengaluru Urban,Jayanagar
CR02554,Avni Peri,35,Male,Doctor,South Syndicate,1,61,01257804737,Raichur,Raichur Rural
CR02555,Kamya Comar,48,Male,Labour,None,12,100,06968064554,Haveri,Haveri East
CR02556,Maanas Char,52,Male,Labour,Cyber Ring,8,100,07837926405,Kodagu,Kodagu East
CR02557,Maanav Seshadri,27,Male,Teacher,Highway Gang,12,100,+919688593428,Udupi,Udupi East
CR02558,Baljiwan Kant,24,Male,Software Engineer,East Crew,14,100,7997833150,Gadag,Gadag East
CR02559,Nitesh Chandra,52,Female,Doctor,Highway Gang,12,100,8596551025,Yadgir,Yadgir Rural
CR02560,Meghana Sarin,37,Female,Doctor,Cyber Ring,12,100,08606734767,Kodagu,Kodagu Rural
CR02561,Chameli Wali,34,Female,Police,East Crew,2,57,03289591038,Dakshina Kannada,Kankanady
CR02562,Qasim Mukherjee,64,Male,Driver,None,3,59,+917622155963,Koppal,Koppal Town
CR02563,Chakrika Jha,62,Male,Software Engineer,South Syndicate,11,100,6399495940,Raichur,Raichur Rural
CR02564,Ijaya Nagi,61,Male,Student,Highway Gang,2,68,4656531708,Belagavi,Tilakwadi
CR02565,Teerth Balay,44,Male,Farmer,Highway Gang,6,96,+912102736632,Dakshina Kannada,Pandeshwar
CR02566,Madhavi Shenoy,42,Female,Driver,East Crew,10,100,+912234874939,Koppal,Koppal Town
CR02567,Pooja Raman,54,Female,Business,Cyber Ring,0,49,+911910904886,Mandya,Mandya East
CR02568,Arin Sathe,42,Female,Police,South Syndicate,8,100,+912644789378,Ballari,Ballari Rural
CR02569,Janani Mammen,21,Female,Mechanic,Highway Gang,13,100,+917609093716,Haveri,Haveri Rural
CR02570,Jasmit Chokshi,38,Female,Software Engineer,None,5,75,+914573466944,Udupi,Udupi Rural
CR02571,Tanay Kaur,54,Female,Teacher,East Crew,14,100,7805289056,Kodagu,Kodagu Town
CR02572,Hemani Chahal,56,Male,Mechanic,South Syndicate,7,100,3784771988,Tumakuru,Tumakuru East
CR02573,Sai Mahal,42,Male,Police,East Crew,7,100,+914509685938,Chikkamagaluru,Chikkamagaluru Rural
CR02574,Megha Dugar,21,Male,Mechanic,East Crew,13,100,5023089964,Raichur,Raichur Rural
CR02575,Noah Lanka,18,Female,Business,South Syndicate,11,100,+914354869521,Vijayanagara,Vijayanagara Town
CR02576,Harsh Parekh,29,Female,Mechanic,South Syndicate,3,79,00387108803,Bengaluru Urban,Jayanagar
CR02577,Dayita Saini,38,Male,Mechanic,East Crew,15,100,4660490376,Dharwad,Dharwad Town
CR02578,Ridhi Majumdar,63,Male,Farmer,None,3,55,06911612215,Bidar,Bidar Rural
CR02579,Wazir Ravel,58,Female,Driver,Cyber Ring,8,100,5586819004,Tumakuru,Tumakuru East
CR02580,Dipta Verma,51,Female,Electrician,None,0,35,3335286601,Haveri,Haveri East
CR02581,Yutika Murthy,29,Female,Electrician,South Syndicate,4,72,00029573801,Uttara Kannada,Uttara Kannada Town
CR02582,Ekapad Gour,34,Male,Police,Highway Gang,8,100,05718158061,Bengaluru Urban,Madiwala
CR02583,Jack Gupta,28,Male,Student,South Syndicate,2,64,05055191939,Ramanagara,Ramanagara Town
CR02584,Raksha Bumb,45,Female,Unemployed,Highway Gang,7,100,6717080492,Dakshina Kannada,Pandeshwar
CR02585,Nicholas Pau,58,Male,Software Engineer,Highway Gang,1,56,+917196129332,Kodagu,Kodagu Rural
CR02586,Robert Mammen,60,Male,Labour,East Crew,5,90,5220940037,Bengaluru Urban,Cubbon Park
CR02587,Urishilla Tandon,21,Male,Police,East Crew,8,100,08856274806,Tumakuru,Tumakuru Rural
CR02588,Hitesh Bir,36,Female,Software Engineer,East Crew,8,100,2620306951,Mandya,Mandya Rural
CR02589,Eesha Swaminathan,30,Male,Unemployed,None,6,82,1211860181,Bengaluru Rural,Bengaluru Rural Town
CR02590,Karan Karpe,64,Female,Police,Cyber Ring,9,100,9933025598,Koppal,Koppal East
CR02591,Krishna Bhargava,31,Male,Police,Highway Gang,14,100,02314596889,Vijayapura,Vijayapura Rural
CR02592,Anmol Ram,30,Female,Police,Highway Gang,5,85,1968045052,Bidar,Bidar Town
CR02593,Dhruv Dhaliwal,18,Male,Farmer,Highway Gang,2,68,+913608164180,Davanagere,Davanagere East
CR02594,Aadhya Ray,63,Male,Driver,None,7,88,+918197140834,Chikkamagaluru,Chikkamagaluru Rural
CR02595,Eshana Lall,50,Male,Teacher,East Crew,7,100,09506095806,Ramanagara,Ramanagara East
CR02596,Tanmayi Lala,18,Male,Unemployed,South Syndicate,10,100,06698398590,Vijayapura,Vijayapura Rural
CR02597,Aarna Dhar,50,Female,Labour,Highway Gang,2,58,4142904957,Hassan,Hassan Rural
CR02598,Raagini Gola,34,Female,Police,East Crew,13,100,03847669195,Bidar,Bidar Rural
CR02599,Chaitanya Char,52,Male,Labour,East Crew,8,100,04728617468,Gadag,Gadag Town
CR02600,Akshay Desai,31,Female,Unemployed,Highway Gang,2,59,6297611662,Koppal,Koppal East
CR02601,Radhika Anand,56,Male,Business,East Crew,0,54,+914982468967,Chikkaballapur,Chikkaballapur East
CR02602,Jeet Randhawa,57,Female,Doctor,Cyber Ring,8,100,06277402157,Ramanagara,Ramanagara Rural
CR02603,Samuel Chadha,55,Male,Electrician,East Crew,1,51,2524235256,Dakshina Kannada,Barke
CR02604,Aadi Verma,34,Female,Student,Highway Gang,8,100,08949617215,Mysuru,Vijayanagar
CR02605,Harinakshi Doctor,42,Female,Business,Cyber Ring,2,64,+915353131845,Kodagu,Kodagu East
CR02606,Anay Narayan,59,Male,Doctor,South Syndicate,4,86,9342322109,Udupi,Udupi East
CR02607,Manan Madan,54,Male,Business,Cyber Ring,5,83,03141408783,Chikkaballapur,Chikkaballapur Town
CR02608,Ronith Shroff,54,Male,Business,None,15,100,09824021168,Dharwad,Dharwad Town
CR02609,Vedant Chanda,20,Male,Driver,South Syndicate,6,93,+917998181009,Bengaluru Urban,Cubbon Park
CR02610,Matthew Mukhopadhyay,19,Male,Unemployed,South Syndicate,7,100,+916578963558,Vijayapura,Vijayapura Town
CR02611,Siya Mandal,20,Male,Labour,Highway Gang,14,100,02634888237,Dharwad,Dharwad Town
CR02612,Divya Mukhopadhyay,23,Female,Student,None,12,100,02253511788,Bagalkot,Bagalkot East
CR02613,Aryan Narula,64,Male,Labour,None,12,100,+913455388287,Chitradurga,Chitradurga Town
CR02614,Abhimanyu Lala,55,Male,Electrician,South Syndicate,10,100,06766608288,Mandya,Mandya Town
CR02615,Chandani Nagi,30,Female,Teacher,Cyber Ring,13,100,8712075313,Mandya,Mandya Town
CR02616,Jagvi Gupta,30,Male,Electrician,None,10,100,+915262107414,Ballari,Ballari Town
CR02617,Thomas Aggarwal,39,Female,Electrician,None,5,62,1061445299,Davanagere,Davanagere Rural
CR02618,Damini Pandey,20,Female,Mechanic,None,10,100,7443319971,Vijayapura,Vijayapura East
CR02619,Janani Karan,18,Female,Software Engineer,East Crew,13,100,+913497296970,Belagavi,Camp
CR02620,Aryan Bath,36,Male,Electrician,None,2,46,3434499758,Raichur,Raichur Town
CR02621,Odika Biswas,35,Female,Driver,Highway Gang,3,64,8881786021,Koppal,Koppal East
CR02622,Mitesh Tata,45,Female,Labour,Cyber Ring,11,100,4376382749,Shivamogga,Shivamogga Town
CR02623,Shivansh Kala,52,Female,Business,Cyber Ring,9,100,+912223954807,Bengaluru Urban,Madiwala
CR02624,Bimala Seshadri,52,Female,Labour,None,14,100,+911483687477,Kalaburagi,Kalaburagi Town
CR02625,Aadhya Ahuja,57,Male,Software Engineer,Cyber Ring,15,100,00366656007,Mysuru,Devaraja
CR02626,Liam Edwin,41,Female,Farmer,Cyber Ring,11,100,2128219386,Gadag,Gadag Town
CR02627,Vasana Lal,33,Male,Driver,None,12,100,02643933045,Raichur,Raichur East
CR02628,Ojas Bansal,40,Female,Police,Highway Gang,4,77,06604853123,Vijayapura,Vijayapura East
CR02629,Aishani Jha,53,Male,Doctor,None,12,100,08498118465,Chitradurga,Chitradurga Town
CR02630,Mitesh Lal,41,Female,Labour,None,4,62,+911063781704,Tumakuru,Tumakuru Rural
CR02631,Krisha Krishnan,36,Male,Police,Highway Gang,3,68,8116595585,Haveri,Haveri Rural
CR02632,Ojas Borah,29,Male,Farmer,East Crew,15,100,3793136365,Dharwad,Dharwad East
CR02633,Peter Suresh,55,Female,Business,None,8,97,07687775935,Koppal,Koppal East
CR02634,Ekbal Joshi,56,Female,Software Engineer,South Syndicate,8,100,01749195380,Bidar,Bidar Town
CR02635,Praneel Sankaran,34,Female,Teacher,None,14,100,02339907615,Tumakuru,Tumakuru East
CR02636,Bachittar Chandra,36,Female,Electrician,Cyber Ring,3,65,+911391548044,Davanagere,Davanagere East
CR02637,Rushil Sachar,26,Male,Doctor,Highway Gang,10,100,07921499010,Shivamogga,Shivamogga East
CR02638,Gunbir Rajagopalan,63,Male,Unemployed,East Crew,4,73,07904991573,Haveri,Haveri Town
CR02639,Lakshmi Sha,39,Female,Teacher,Highway Gang,2,57,9673672096,Chikkaballapur,Chikkaballapur East
CR02640,Chakradev Golla,35,Female,Business,South Syndicate,14,100,+917264320586,Chamarajanagar,Chamarajanagar Town
CR02641,Nathan Loke,23,Female,Labour,East Crew,10,100,09715579327,Bagalkot,Bagalkot Town
CR02642,Abhimanyu Dani,33,Male,Business,East Crew,5,93,+915491773260,Raichur,Raichur Rural
CR02643,Yashoda Oak,41,Male,Electrician,Highway Gang,2,58,08888610859,Yadgir,Yadgir East
CR02644,Sai Palan,59,Male,Farmer,East Crew,1,51,6794336447,Yadgir,Yadgir East
CR02645,Om Raja,47,Male,Police,None,11,100,+912767659645,Koppal,Koppal Town
CR02646,Lila Rajan,65,Male,Unemployed,South Syndicate,10,100,4947155347,Gadag,Gadag Town
CR02647,Ekaja Banik,26,Male,Driver,Highway Gang,7,97,2405377290,Ballari,Ballari East
CR02648,Mitali Murty,55,Female,Police,None,14,100,+919450375480,Tumakuru,Tumakuru Rural
CR02649,Abhimanyu Prasad,59,Male,Labour,Highway Gang,0,49,+918338569329,Chikkamagaluru,Chikkamagaluru East
CR02650,Yug Ray,27,Female,Mechanic,East Crew,10,100,6480407373,Chikkaballapur,Chikkaballapur East
CR02651,Anvi Chahal,35,Female,Farmer,East Crew,13,100,00632405102,Bengaluru Urban,Jayanagar
CR02652,Jalsa Varty,50,Male,Electrician,Cyber Ring,2,62,+918796334674,Tumakuru,Tumakuru East
CR02653,Amaira Ramesh,64,Male,Driver,Cyber Ring,9,100,00332739974,Belagavi,Camp
CR02654,Gautami Din,53,Female,Student,None,10,100,+919410102760,Bengaluru Urban,Koramangala
CR02655,Imaran Narang,31,Female,Electrician,Highway Gang,2,64,+916484977973,Vijayapura,Vijayapura Rural
CR02656,Warinder Bains,44,Male,Mechanic,East Crew,7,100,01443575478,Uttara Kannada,Uttara Kannada Town
CR02657,Harita Bajaj,46,Male,Doctor,None,13,100,02602706875,Ramanagara,Ramanagara Rural
CR02658,Upma Bhasin,50,Male,Labour,East Crew,8,100,01812923613,Vijayanagara,Vijayanagara East
CR02659,Joshua Guha,42,Female,Mechanic,East Crew,5,84,07459984133,Tumakuru,Tumakuru Town
CR02660,Nisha Tella,46,Female,Teacher,East Crew,1,49,00580791065,Dakshina Kannada,Pandeshwar
CR02661,Ayushman Sane,39,Female,Farmer,East Crew,12,100,00707838478,Hassan,Hassan East
CR02662,Yauvani Hayre,29,Male,Doctor,South Syndicate,12,100,+913485736540,Chamarajanagar,Chamarajanagar East
CR02663,Adweta Dayal,49,Female,Unemployed,East Crew,10,100,02809031788,Bengaluru Rural,Bengaluru Rural Town
CR02664,Madhavi Kunda,24,Female,Labour,South Syndicate,3,76,+911678598444,Bengaluru Rural,Bengaluru Rural Town
CR02665,Diya Kale,27,Female,Teacher,Cyber Ring,3,78,+913207560526,Mysuru,Nazarbad
CR02666,Jeet Pathak,28,Male,Mechanic,None,12,100,+913029996633,Mysuru,Vijayanagar
CR02667,Noah Korpal,62,Male,Police,East Crew,7,100,06540307991,Udupi,Udupi Rural
CR02668,Anvi Bhasin,29,Female,Software Engineer,None,0,31,+917320129531,Mysuru,Vijayanagar
CR02669,Aayush Bains,62,Male,Farmer,None,1,38,02318206820,Bidar,Bidar Rural
CR02670,Jeet Bali,29,Female,Police,East Crew,3,72,3054847385,Chamarajanagar,Chamarajanagar East
CR02671,Vedika Sekhon,46,Female,Driver,Cyber Ring,14,100,+919824553815,Dakshina Kannada,Pandeshwar
CR02672,Naksh Sunder,26,Female,Doctor,Highway Gang,3,65,+913826429518,Raichur,Raichur Town
CR02673,Qasim Patil,59,Male,Student,Cyber Ring,11,100,07688155903,Mysuru,Lashkar
CR02674,Yochana Dasgupta,61,Male,Teacher,None,1,28,6954487615,Dharwad,Dharwad Rural
CR02675,Chaitaly Vala,35,Female,Business,Cyber Ring,6,89,4915089244,Bengaluru Rural,Bengaluru Rural Town
CR02676,Bina Barman,57,Female,Farmer,Highway Gang,6,90,+915076955593,Ballari,Ballari East
CR02677,Gaurangi Trivedi,32,Female,Doctor,Cyber Ring,9,100,1082277547,Vijayanagara,Vijayanagara Town
CR02678,Watika Tailor,41,Female,Business,East Crew,11,100,05925412387,Shivamogga,Shivamogga Town
CR02679,Bhavya Kothari,21,Female,Electrician,Highway Gang,11,100,09790070455,Belagavi,Camp
CR02680,Dayita Saha,53,Male,Farmer,Highway Gang,0,52,04166239567,Kolar,Kolar Rural
CR02681,Mitesh Narayan,62,Male,Electrician,Highway Gang,14,100,09350276749,Chikkamagaluru,Chikkamagaluru Town
CR02682,Keya Mitra,54,Female,Teacher,South Syndicate,4,83,+912272765314,Mysuru,Vijayanagar
CR02683,Isaiah Jaggi,49,Female,Mechanic,None,7,81,01700545583,Bagalkot,Bagalkot Rural
CR02684,Ira Parekh,28,Female,Driver,East Crew,10,100,5562168335,Bagalkot,Bagalkot Town
CR02685,Oeshi Sachdeva,34,Male,Mechanic,South Syndicate,15,100,0895049108,Dharwad,Dharwad Rural
