transaction_id,fir_id,criminal_id,from_account,to_account,amount,transaction_type,suspicious
TR0014870,FIR001562,CR01101,AC9594645310,AC8463325352,64614.05,UPI,False
TR0014871,FIR001773,CR02489,AC1223866708,AC1546505804,141413.06,RTGS,False
TR0014872,FIR003871,CR00412,AC4624420875,AC1682268477,468557.76,UPI,True
TR0014873,FIR008313,CR01193,AC9672226339,AC2616990803,104836.43,NEFT,False
TR0014874,FIR001796,CR00755,AC5982310903,AC9460679608,288747.52,UPI,True
TR0014875,FIR002917,CR01090,AC7699803803,AC2067808697,92748.23,RTGS,False
TR0014876,FIR005984,CR01142,AC9897578484,AC6599826328,30863.12,IMPS,False
TR0014877,FIR006267,CR01234,AC9167198514,AC6003829965,225784.19,IMPS,False
TR0014878,FIR000656,CR00681,AC9751318303,AC7457316383,167404.24,IMPS,False
TR0014879,FIR006884,CR02267,AC1816259817,AC6692991887,297923.27,Cash,True
TR0014880,FIR004385,CR00727,AC3701443657,AC8076032707,268984.12,NEFT,True
TR0014881,FIR008801,CR02047,AC3538982446,AC9908431815,2562.95,RTGS,False
TR0014882,FIR007574,CR02105,AC1803771724,AC2471047495,197138.43,UPI,False
TR0014883,FIR002378,CR01609,AC6436499598,AC9691148845,392992.27,RTGS,True
TR0014884,FIR002522,CR01958,AC8763841586,AC5069819218,84348.61,Cash,False
TR0014885,FIR004500,CR02688,AC4379996904,AC6169562202,357833.33,RTGS,True
TR0014886,FIR009107,CR02800,AC2678955066,AC6075376848,234675.14,UPI,False
TR0014887,FIR000364,CR02111,AC9674769657,AC2427698841,196714.25,Cash,False
TR0014888,FIR009301,CR01499,AC3155898540,AC9415123789,247139.02,NEFT,False
TR0014889,FIR007439,CR01706,AC7460445716,AC2006978937,1990.16,IMPS,False
TR0014890,FIR008987,CR02984,AC7790255734,AC3542896959,261311.27,Cash,True
TR0014891,FIR006862,CR01536,AC3581592015,AC2338433898,197053.22,UPI,False
TR0014892,FIR000912,CR00912,AC6102085751,AC6941909156,167892.31,RTGS,False
TR0014893,FIR004041,CR02730,AC1866375727,AC4479382940,127560.88,UPI,False
TR0014894,FIR004659,CR01014,AC4685508172,AC8625908868,154134.1,UPI,False
TR0014895,FIR005572,CR00533,AC5919983526,AC3013709090,412721.4,IMPS,True
TR0014896,FIR008716,CR02566,AC2273255071,AC3046371160,195178.65,IMPS,False
TR0014897,FIR002823,CR02644,AC8351016075,AC4667067168,302573.95,NEFT,True
TR0014898,FIR004499,CR02248,AC2254143464,AC6089550433,185665.21,UPI,False
TR0014899,FIR000125,CR00057,AC7685979844,AC2078881399,25736.75,RTGS,False
TR0014900,FIR005117,CR02533,AC3305548520,AC1787261360,489642.27,Cash,True
TR0014901,FIR009960,CR01641,AC1639095426,AC8871956773,368421.34,RTGS,True
TR0014902,FIR005329,CR00064,AC6885461319,AC8654917007,383811.83,Cash,True
TR0014903,FIR002977,CR01803,AC2715545559,AC6081739964,386643.62,IMPS,True
TR0014904,FIR002253,CR00308,AC4620025128,AC2021987602,73188.07,NEFT,False
TR0014905,FIR002990,CR00861,AC3534853643,AC6442977811,270005.84,RTGS,True
TR0014906,FIR005725,CR01090,AC3570636159,AC7809309819,16074.59,NEFT,False
TR0014907,FIR001032,CR02756,AC2019458726,AC6568528308,2816.57,IMPS,False
TR0014908,FIR006379,CR00226,AC6330567518,AC8979413686,286996.3,UPI,True
TR0014909,FIR004173,CR00665,AC7566652848,AC9977167246,453647.96,IMPS,True
TR0014910,FIR000956,CR01561,AC2017165671,AC8334627484,3925.52,UPI,False
TR0014911,FIR006518,CR01088,AC6227100210,AC8230571843,156811.54,NEFT,False
TR0014912,FIR007856,CR02622,AC6409544575,AC5038859670,46816.23,IMPS,False
TR0014913,FIR004991,CR01120,AC3870044476,AC2138878513,13939.67,IMPS,False
TR0014914,FIR007747,CR02779,AC1574977351,AC8681278577,194803.72,IMPS,False
TR0014915,FIR006096,CR02239,AC3123916204,AC3248324264,59653.18,NEFT,False
TR0014916,FIR009278,CR00744,AC4368640474,AC7136369231,207597.87,IMPS,False
TR0014917,FIR005821,CR02194,AC3311158286,AC3791553753,179810.18,RTGS,False
TR0014918,FIR001043,CR00011,AC8372336684,AC7267527433,250275.73,NEFT,True
TR0014919,FIR000332,CR01359,AC8840961033,AC7747830309,276197.29,NEFT,True
TR0014920,FIR009026,CR01668,AC8375062052,AC9269045805,460148.14,IMPS,True
TR0014921,FIR000307,CR02531,AC6891369381,AC8204889999,193511.81,UPI,False
TR0014922,FIR008888,CR00632,AC2612802256,AC7054137614,238282.82,NEFT,False
TR0014923,FIR007377,CR02170,AC5284942973,AC8026777778,343178.4,UPI,True
TR0014924,FIR003728,CR02323,AC3796098924,AC8258559379,477761.71,Cash,True
TR0014925,FIR007950,CR02621,AC2360579484,AC7249288730,278030.11,IMPS,True
TR0014926,FIR005446,CR02943,AC7988585639,AC9854013504,475128.33,UPI,True
TR0014927,FIR004245,CR00271,AC7706001602,AC3744789934,59383.67,RTGS,False
TR0014928,FIR006221,CR02441,AC5694474567,AC9647976277,312403.69,NEFT,True
TR0014929,FIR007392,CR02217,AC7389130351,AC4550665314,20510.79,IMPS,False
TR0014930,FIR008733,CR01328,AC3847389806,AC2508921231,403836.56,Cash,True
TR0014931,FIR006194,CR01189,AC9109976405,AC9660422044,437711.73,IMPS,True
TR0014932,FIR006167,CR02585,AC1617258186,AC3471910034,232870.14,UPI,False
TR0014933,FIR002060,CR02992,AC8794374177,AC7185033240,24476.85,Cash,False
TR0014934,FIR005424,CR00431,AC1220029237,AC8762589208,265860.88,NEFT,True
TR0014935,FIR006855,CR02882,AC8736445953,AC4247288205,371187.09,RTGS,True
TR0014936,FIR009286,CR02318,AC4375447545,AC8197929479,472661.17,NEFT,True
TR0014937,FIR005692,CR00111,AC5152942650,AC6018205771,171088.98,IMPS,False
TR0014938,FIR002342,CR01662,AC6332276880,AC9174563066,355753.37,UPI,True
TR0014939,FIR004050,CR01680,AC1387376323,AC7038790450,38696.89,RTGS,False
TR0014940,FIR004986,CR00307,AC1304833753,AC9458190764,287561.78,Cash,True
TR0014941,FIR008161,CR00636,AC3951090173,AC6617299202,224410.99,UPI,False
TR0014942,FIR004642,CR00085,AC4672170355,AC9530733353,268235.22,RTGS,True
TR0014943,FIR000333,CR02552,AC7840636558,AC3303759152,445620.53,IMPS,True
TR0014944,FIR001864,CR00234,AC3915557209,AC2443324252,461213.18,NEFT,True
TR0014945,FIR000730,CR01334,AC3714402180,AC4849360727,290373.48,UPI,True
TR0014946,FIR000878,CR01302,AC9233433406,AC8965392462,9590.4,RTGS,False
TR0014947,FIR000055,CR01941,AC4467314440,AC4794059751,84570.98,UPI,False
TR0014948,FIR000626,CR00461,AC5969502559,AC8311850673,406379.35,RTGS,True
TR0014949,FIR004063,CR01439,AC4607785279,AC3215401669,383040.56,IMPS,True
TR0014950,FIR002540,CR00745,AC3936540593,AC5622212653,456354.88,IMPS,True
TR0014951,FIR008494,CR02756,AC8958366279,AC4381445216,205713.09,NEFT,False
TR0014952,FIR003393,CR02785,AC1650206468,AC5872679421,33194.55,Cash,False
TR0014953,FIR008720,CR01209,AC9193324472,AC3781140218,76925.36,UPI,False
TR0014954,FIR000113,CR00551,AC9561485888,AC5222176895,279459.54,RTGS,True
TR0014955,FIR008224,CR01630,AC2669442429,AC9640721845,481055.27,Cash,True
TR0014956,FIR004800,CR02210,AC5894309240,AC2947634495,316517.04,NEFT,True
TR0014957,FIR004839,CR02536,AC1505037952,AC1834845075,97052.58,NEFT,False
TR0014958,FIR007996,CR01180,AC7405281625,AC2028934202,96974.61,IMPS,False
TR0014959,FIR001409,CR01116,AC5167723201,AC3022573191,408463.27,IMPS,True
TR0014960,FIR007231,CR00055,AC5835781506,AC2039722778,236039.58,IMPS,False
TR0014961,FIR006276,CR01547,AC3551843723,AC2738346886,389229.99,RTGS,True
TR0014962,FIR004117,CR00370,AC3499956225,AC4850287295,86558.49,UPI,False
TR0014963,FIR002998,CR01091,AC9928070664,AC3719462497,115262.02,RTGS,False
TR0014964,FIR004745,CR01721,AC8410592887,AC4445979537,447662.66,Cash,True
TR0014965,FIR000617,CR02868,AC1242426921,AC1189721689,316179.49,RTGS,True
TR0014966,FIR009322,CR00847,AC6730856239,AC1974085593,78276.56,RTGS,False
TR0014967,FIR002188,CR00919,AC7366660612,AC6973681112,71974.74,RTGS,False
TR0014968,FIR006867,CR02431,AC2164930439,AC8858794630,331871.79,NEFT,True
TR0014969,FIR004165,CR01532,AC3486036331,AC8538110451,308638.35,UPI,True
TR0014970,FIR001431,CR01972,AC6592753391,AC5828401093,10333.75,NEFT,False
TR0014971,FIR000051,CR02031,AC8439393223,AC9092297207,318273.89,Cash,True
TR0014972,FIR000009,CR00508,AC8276328962,AC3711741656,394450.68,Cash,True
TR0014973,FIR000397,CR02440,AC8582990262,AC3003136393,279140.96,Cash,True
TR0014974,FIR003742,CR00415,AC6208037809,AC5746243381,383861.38,IMPS,True
TR0014975,FIR004695,CR01800,AC1844528041,AC1508308825,125753.5,Cash,False
TR0014976,FIR007412,CR02451,AC3186590492,AC3457556733,179558.94,IMPS,False
TR0014977,FIR001719,CR00421,AC2460568252,AC9023010370,355294.41,Cash,True
TR0014978,FIR008403,CR00514,AC6851712507,AC8943734909,104834.6,Cash,False
TR0014979,FIR003643,CR02166,AC5147335376,AC7736559205,189445.15,Cash,False
TR0014980,FIR003053,CR01216,AC5657183476,AC4993637733,92960.54,IMPS,False
TR0014981,FIR002467,CR02485,AC8456271513,AC5457192226,339346.03,IMPS,True
TR0014982,FIR001928,CR02399,AC5344446127,AC5752631678,206648.95,RTGS,False
TR0014983,FIR004232,CR02339,AC5347645445,AC8143613672,183227.62,Cash,False
TR0014984,FIR002174,CR02098,AC2060479005,AC7559182337,105104.5,NEFT,False
TR0014985,FIR004101,CR01318,AC9429219438,AC2795815057,90246.8,Cash,False
TR0014986,FIR006341,CR01878,AC1727956441,AC3130370145,331579.8,RTGS,True
TR0014987,FIR003266,CR02296,AC4050823962,AC3617450290,171652.53,UPI,False
TR0014988,FIR000726,CR01038,AC1286047922,AC1151719758,42399.19,IMPS,False
TR0014989,FIR008484,CR01144,AC1994732078,AC9553760994,140758.14,UPI,False
TR0014990,FIR006996,CR01076,AC7098979140,AC4426488280,442438.37,IMPS,True
TR0014991,FIR006938,CR01654,AC6836473241,AC5077123397,153213.38,UPI,False
TR0014992,FIR003039,CR00675,AC5739026461,AC6626897418,234880.34,RTGS,False
TR0014993,FIR004775,CR02205,AC9887271656,AC3084236864,121017.72,RTGS,False
TR0014994,FIR005423,CR01265,AC2372459948,AC6395546942,467017.07,NEFT,True
TR0014995,FIR002470,CR01466,AC3555512078,AC5701554431,45970.26,UPI,False
TR0014996,FIR009055,CR01962,AC9002114262,AC2534373484,141456.06,Cash,False
TR0014997,FIR005368,CR02647,AC2125597611,AC7500105876,158327.47,Cash,False
TR0014998,FIR008722,CR01367,AC6952344080,AC6675375644,162347.87,UPI,False
TR0014999,FIR006592,CR00598,AC7995196431,AC9156725981,335582.67,RTGS,True
TR0015000,FIR004298,CR02721,AC4127372280,AC2887749548,102590.35,UPI,False
TR0015001,FIR006942,CR02992,AC3483274595,AC9339739572,415508.04,UPI,True
TR0015002,FIR002844,CR00265,AC3002320289,AC4726192636,399246.33,Cash,True
TR0015003,FIR000173,CR00445,AC3878044398,AC2405522137,285508.33,NEFT,True
TR0015004,FIR009480,CR02502,AC1776276897,AC3300139640,467698.73,NEFT,True
TR0015005,FIR005452,CR02111,AC2557552230,AC7066809882,174839.35,IMPS,False
TR0015006,FIR007759,CR00392,AC7483038718,AC9849675810,189304.91,RTGS,False
TR0015007,FIR007928,CR02277,AC7587430319,AC2980306234,66820.38,RTGS,False
TR0015008,FIR009704,CR00309,AC4666511687,AC4509976124,44176.47,Cash,False
TR0015009,FIR004537,CR01716,AC7006194206,AC8983145896,257070.8,UPI,True
TR0015010,FIR008825,CR02827,AC8810299374,AC1884205751,476152.05,IMPS,True
TR0015011,FIR008366,CR00609,AC4346132495,AC2597985279,199552.63,RTGS,False
TR0015012,FIR004895,CR00454,AC1732658668,AC4533149540,438558.12,RTGS,True
TR0015013,FIR005034,CR01360,AC2225443933,AC5652081727,51063.02,RTGS,False
TR0015014,FIR004778,CR02662,AC6575771224,AC2697784251,59444.26,Cash,False
TR0015015,FIR005799,CR02054,AC9837738927,AC2158469821,119714.73,NEFT,False
TR0015016,FIR002876,CR01124,AC8324942337,AC4477311396,77234.94,RTGS,False
TR0015017,FIR003147,CR00723,AC8164318492,AC6771117556,99598.01,NEFT,False
TR0015018,FIR006042,CR01694,AC7776330969,AC8354925572,493639.18,RTGS,True
TR0015019,FIR006660,CR02680,AC1337158737,AC7501427661,35283.41,UPI,False
TR0015020,FIR002107,CR00422,AC1041442965,AC6303160317,258395.38,IMPS,True
TR0015021,FIR002498,CR00367,AC8256349820,AC6613634844,210737.19,UPI,False
TR0015022,FIR008078,CR02665,AC3193150852,AC9274722210,484383.42,UPI,True
TR0015023,FIR000601,CR02885,AC7850257789,AC7590446949,449515.24,UPI,True
TR0015024,FIR003855,CR02981,AC7324072754,AC9806205112,240166.67,UPI,False
TR0015025,FIR006327,CR02174,AC2449483829,AC1197475964,17539.67,RTGS,False
TR0015026,FIR008973,CR02567,AC3819984379,AC1464755798,486265.17,Cash,True
TR0015027,FIR000153,CR00173,AC6407439410,AC8997742288,454867.05,Cash,True
TR0015028,FIR006646,CR02692,AC1566479122,AC2131186197,462335.73,Cash,True
TR0015029,FIR005327,CR02091,AC3570441823,AC2234527359,364191.56,NEFT,True
TR0015030,FIR001993,CR01578,AC6767907606,AC7031427951,304493.85,Cash,True
TR0015031,FIR001283,CR02478,AC7861739940,AC9366583300,478385.81,Cash,True
TR0015032,FIR007438,CR01384,AC6797311410,AC7722576646,72618.35,NEFT,False
TR0015033,FIR006688,CR00500,AC7296526749,AC7118632929,210394.55,RTGS,False
TR0015034,FIR003763,CR01793,AC5355273803,AC5369345220,349329.61,Cash,True
TR0015035,FIR008138,CR02636,AC2912791390,AC6203082003,244648.31,RTGS,False
TR0015036,FIR000780,CR01002,AC8024470297,AC9374507097,336891.92,IMPS,True
TR0015037,FIR001715,CR01626,AC9472908029,AC7699248140,143830.3,UPI,False
TR0015038,FIR001676,CR00357,AC4769733610,AC6989472443,39790.18,RTGS,False
TR0015039,FIR000012,CR00036,AC6767275571,AC6706798313,403885.78,NEFT,True
TR0015040,FIR008465,CR00576,AC6518002210,AC9643501183,237012.96,RTGS,False
TR0015041,FIR008066,CR02231,AC5843672786,AC7713498527,219020.78,UPI,False
TR0015042,FIR004233,CR01056,AC6167492086,AC1359664983,368002.72,UPI,True
TR0015043,FIR008326,CR00032,AC4658173280,AC5650463041,323168.01,RTGS,True
TR0015044,FIR000160,CR00188,AC1203361197,AC1921450376,61144.3,RTGS,False
TR0015045,FIR008965,CR01242,AC5452683097,AC2518493327,388821.5,UPI,True
TR0015046,FIR008892,CR01938,AC7996637505,AC4857771536,341207.91,RTGS,True
TR0015047,FIR004838,CR02375,AC4420077494,AC9333583187,168793.4,UPI,False
TR0015048,FIR005126,CR00840,AC5708748585,AC1057395920,406846.95,IMPS,True
TR0015049,FIR005658,CR02263,AC9753602221,AC7204313586,276495.38,RTGS,True
TR0015050,FIR000204,CR00049,AC9113502512,AC7634187998,307340.2,IMPS,True
TR0015051,FIR009691,CR01319,AC4706244679,AC6301512457,475767.88,UPI,True
TR0015052,FIR004483,CR02653,AC3616385416,AC8632378060,304377.53,UPI,True
TR0015053,FIR003369,CR01297,AC2088559107,AC3736109106,58219.65,IMPS,False
TR0015054,FIR002571,CR00647,AC6711128802,AC8020002219,444270.71,NEFT,True
TR0015055,FIR009117,CR00570,AC6147639608,AC8082202188,252066.11,NEFT,True
TR0015056,FIR002979,CR01232,AC4117556488,AC4457316869,186821.79,UPI,False
TR0015057,FIR008456,CR00787,AC6392231076,AC1402153921,444498.76,Cash,True
TR0015058,FIR000502,CR00779,AC1483368742,AC4589844005,290013.25,Cash,True
TR0015059,FIR001993,CR01578,AC1113751759,AC2999190524,452726.47,Cash,True
TR0015060,FIR002304,CR01705,AC9297589701,AC5292069320,139978.56,RTGS,False
TR0015061,FIR005634,CR00481,AC1423542144,AC5584792648,292955.05,RTGS,True
TR0015062,FIR006792,CR01971,AC3605267698,AC8559987861,290517.67,UPI,True
TR0015063,FIR007207,CR02406,AC8081227262,AC7026580208,45602.31,UPI,False
TR0015064,FIR009233,CR01584,AC9328122726,AC3103123737,134360.43,NEFT,False
TR0015065,FIR004629,CR00640,AC3816425990,AC4348917435,420778.06,NEFT,True
TR0015066,FIR008250,CR02856,AC5650313695,AC6640297924,52199.23,UPI,False
TR0015067,FIR009470,CR02751,AC7531767804,AC6455113563,135484.48,NEFT,False
TR0015068,FIR008354,CR00690,AC2687561587,AC9200741770,309651.25,RTGS,True
TR0015069,FIR004762,CR00934,AC9581979684,AC5792586333,197197.37,IMPS,False
TR0015070,FIR009439,CR00251,AC5278122432,AC7528015151,28142.7,Cash,False
TR0015071,FIR006181,CR02375,AC7658191032,AC7547764176,119076.36,RTGS,False
TR0015072,FIR005013,CR01997,AC5768255780,AC7979866751,367172.85,IMPS,True
TR0015073,FIR005104,CR01021,AC4042298796,AC4823592058,478886.42,Cash,True
TR0015074,FIR004076,CR00674,AC8074384540,AC4559838700,459718.73,RTGS,True
TR0015075,FIR001829,CR02485,AC6562851601,AC4296666976,157680.99,UPI,False
TR0015076,FIR007373,CR01313,AC8183366110,AC1322426830,285591.74,NEFT,True
TR0015077,FIR006389,CR01190,AC7634556328,AC8306883347,494641.07,RTGS,True
TR0015078,FIR007384,CR01801,AC6889897172,AC9603736112,299583.68,Cash,True
TR0015079,FIR000797,CR00758,AC2089521592,AC7617358519,36836.55,NEFT,False
TR0015080,FIR000340,CR01183,AC8336117719,AC6490700413,262434.53,NEFT,True
TR0015081,FIR009440,CR00838,AC5132147284,AC3169345618,429380.96,NEFT,True
TR0015082,FIR006529,CR00420,AC7392515521,AC1830684744,82355.52,RTGS,False
TR0015083,FIR002884,CR02177,AC1966513388,AC4429109121,439860.26,Cash,True
TR0015084,FIR007963,CR02489,AC8601609955,AC6337785276,314541.96,UPI,True
TR0015085,FIR009337,CR02310,AC9323022428,AC1128477126,17068.89,IMPS,False
TR0015086,FIR009307,CR00963,AC3603317687,AC6333412191,494208.09,RTGS,True
TR0015087,FIR005199,CR01957,AC7741929386,AC5089018353,353197.76,Cash,True
TR0015088,FIR000713,CR02305,AC7630871056,AC8054237580,261075.04,Cash,True
TR0015089,FIR003779,CR00648,AC4874116689,AC4983368444,3888.56,RTGS,False
TR0015090,FIR001612,CR00617,AC6612201318,AC4001957637,286665.3,NEFT,True
TR0015091,FIR002502,CR00187,AC1375821785,AC1624695364,64426.88,UPI,False
TR0015092,FIR009184,CR02100,AC1409041853,AC5175251279,337734.17,IMPS,True
TR0015093,FIR001021,CR02836,AC7625866781,AC7785878098,130584.44,UPI,False
TR0015094,FIR007993,CR02758,AC2034836583,AC9618071358,92115.88,Cash,False
TR0015095,FIR000360,CR02672,AC7335580624,AC4337394858,243725.83,RTGS,False
TR0015096,FIR004240,CR02633,AC1258181595,AC1824214624,384039.59,RTGS,True
TR0015097,FIR009590,CR00377,AC6051416058,AC2201021435,295360.94,UPI,True
TR0015098,FIR001296,CR00065,AC4235402168,AC6452222802,465141.07,UPI,True
TR0015099,FIR008555,CR02789,AC9449381130,AC7235934294,381631.47,RTGS,True
TR0015100,FIR009115,CR00831,AC7939687135,AC2911059575,243698.75,RTGS,False
TR0015101,FIR000406,CR00840,AC8723875029,AC8981160776,468874.75,NEFT,True
TR0015102,FIR009391,CR02237,AC6401406145,AC3471463700,444751.6,UPI,True
TR0015103,FIR007846,CR01121,AC5285901289,AC7147671662,425501.86,Cash,True
TR0015104,FIR002806,CR02647,AC3314831475,AC5583965376,2436.18,UPI,False
TR0015105,FIR006163,CR02548,AC4939434212,AC4515625062,479505.87,UPI,True
TR0015106,FIR006206,CR01285,AC1595099053,AC1481911240,118926.13,IMPS,False
TR0015107,FIR009083,CR02155,AC4640773879,AC7202030421,399074.61,NEFT,True
TR0015108,FIR004008,CR01012,AC7030111746,AC5018893010,271801.53,RTGS,True
TR0015109,FIR004606,CR01539,AC2524786003,AC3908055875,108704.17,IMPS,False
TR0015110,FIR008587,CR00725,AC5741284829,AC8876748796,300925.34,IMPS,True
TR0015111,FIR001452,CR00219,AC1453412429,AC3947579407,348533.23,NEFT,True
TR0015112,FIR001057,CR02160,AC7056710694,AC4373509994,262193.25,IMPS,True
TR0015113,FIR001064,CR00504,AC2139327409,AC5350911990,480227.48,UPI,True
TR0015114,FIR001465,CR02716,AC2120680163,AC4712655865,131781.76,IMPS,False
TR0015115,FIR007888,CR00950,AC7573825036,AC9196028918,185035.63,RTGS,False
TR0015116,FIR000283,CR00467,AC3437751103,AC4946470139,479965.49,RTGS,True
TR0015117,FIR000613,CR02163,AC8311654130,AC6957829989,140334.12,UPI,False
TR0015118,FIR001337,CR00876,AC6861024079,AC1263642426,428417.48,Cash,True
TR0015119,FIR007008,CR02555,AC7544241071,AC7966369301,301681.34,UPI,True
TR0015120,FIR006774,CR01962,AC1795858333,AC4968634780,127738.36,NEFT,False
TR0015121,FIR005700,CR00469,AC7887018769,AC2123587017,276295.08,UPI,True
TR0015122,FIR002177,CR00216,AC3933759761,AC8987490589,378012.13,RTGS,True
TR0015123,FIR005697,CR02612,AC7153428632,AC1288727222,419342.69,IMPS,True
TR0015124,FIR009881,CR01540,AC2442862128,AC6067208494,350114.5,IMPS,True
TR0015125,FIR007002,CR02460,AC9135616002,AC6485887044,25944.69,Cash,False
TR0015126,FIR000335,CR02961,AC2570584188,AC3965538886,481011.25,RTGS,True
TR0015127,FIR009997,CR02909,AC3770971674,AC6978317482,76943.65,NEFT,False
TR0015128,FIR008913,CR01936,AC9116636933,AC4427922392,34416.63,RTGS,False
TR0015129,FIR009839,CR01493,AC6026054496,AC5332795326,150587.14,Cash,False
TR0015130,FIR000259,CR01931,AC2647415314,AC1301534907,270257.93,IMPS,True
TR0015131,FIR006656,CR02630,AC3087903613,AC2926083006,164584.46,NEFT,False
TR0015132,FIR009341,CR00278,AC4193162316,AC9825012540,194278.4,RTGS,False
TR0015133,FIR005030,CR00543,AC1291960702,AC2090660441,323021.98,Cash,True
TR0015134,FIR002042,CR00294,AC5330858333,AC9953998219,185369.47,RTGS,False
TR0015135,FIR008755,CR02276,AC3902985643,AC4136785262,188062.27,NEFT,False
TR0015136,FIR001177,CR00643,AC3081366189,AC7852475777,230264.64,IMPS,False
TR0015137,FIR002045,CR01932,AC7314418618,AC5554493886,153751.99,UPI,False
TR0015138,FIR001795,CR01756,AC9577195841,AC1534366756,196690.4,Cash,False
TR0015139,FIR004135,CR02142,AC8022040912,AC2208757820,375933.81,UPI,True
TR0015140,FIR000913,CR02859,AC1812174449,AC5012711508,468640.88,IMPS,True
TR0015141,FIR002370,CR01073,AC4693959554,AC9334001761,220714.9,NEFT,False
TR0015142,FIR003342,CR01382,AC7516635523,AC8789660988,268763.78,RTGS,True
TR0015143,FIR009001,CR00231,AC1239419516,AC9906445925,231333.47,UPI,False
TR0015144,FIR001151,CR01651,AC4679135483,AC6167164373,130312.51,IMPS,False
TR0015145,FIR005545,CR00074,AC8512286001,AC4805013859,402443.72,IMPS,True
TR0015146,FIR005304,CR02483,AC2777072002,AC5311568902,240156.53,Cash,False
TR0015147,FIR007721,CR02821,AC9301823177,AC1792463230,479991.11,RTGS,True
TR0015148,FIR009985,CR02935,AC2075099574,AC4769619301,363499.35,Cash,True
TR0015149,FIR005010,CR01135,AC5741596434,AC8092285621,25712.52,RTGS,False
TR0015150,FIR000547,CR01982,AC3491778282,AC6090997842,325138.02,IMPS,True
TR0015151,FIR008496,CR00221,AC4903441679,AC4752748797,129759.03,IMPS,False
